评论ID,评论内容,评论图片,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7373986361596707595,坐火车可以免费参观[捂脸],,1,2024-05-28 17:53:16,天下赤旗,https://www.douyin.com/user/MS4wLjABAAAAFiWjBtgzBafYE4zIoS5NWr9btAhCPNRJF7Xe-MAj7Dk,,毛选7套电子版，可找我领取。,0,陕西
7373985302325216019,试问在中国有几个城市能做到这个场景,,1,2024-05-28 17:49:09,专业木工装修杨,https://www.douyin.com/user/MS4wLjABAAAAvd0ifswQrB8DqZ6Ukngnul0svmqLemi7tudyEP06S_U,,承接各种家装工装！,0,江西
7373984680314618659,北京三环也有一片麦田，中科院的，每年收割也很多人去看,,1,2024-05-28 17:46:46,一枝姝棠,https://www.douyin.com/user/MS4wLjABAAAAdAWT4PeGLuqa3-2uz4jYUPJ92JHu_eJD_4YkXs1g1o0,EW970330,做颗星星✨，有棱角，还会发光,0,重庆
7373984521710388020,粉尘污染，必须罚款,,1,2024-05-28 17:46:07,丁钉盯,https://www.douyin.com/user/MS4wLjABAAAAXIUnWHUr2h4M9YvixojGKhhfYsvi8sGaTlm6PXO5RK3HWxTtIBzkXch6dxqfsB9K,djdjddj456,,0,广西
7373983400849933119,这不是一天修 10 次的收割机吗？[尬笑] 还能工作？,,1,2024-05-28 17:41:46,阿民大大,https://www.douyin.com/user/MS4wLjABAAAAYTa1JvwU_NeKiJUbttuPvJ_GQdjyWSr66IGvSr9QEoY,,,0,浙江
7373982941918102308,豫杭不忘老家那一片麦田啊[捂脸][捂脸][捂脸],,1,2024-05-28 17:40:01,半亩方塘,https://www.douyin.com/user/MS4wLjABAAAATPtuY787v89AaSRI6p99xRB1jm5XjnChmayBkBHxdoEaPUgAr97SLyeHe8Rg5zh8,50108481598,,0,河南
7373982888162820864,最高的那两幢楼上的logo 都是宁波的企业[呲牙],,1,2024-05-28 17:39:46,kyler,https://www.douyin.com/user/MS4wLjABAAAA5gIRFLiS-b9Qs-HhRy4_ls4miPp7l-pKV28sRjWVf9A,,人生,2,浙江
7373980349330375459,耕地面积，和谐公生,,1,2024-05-28 17:29:57,Mattew,https://www.douyin.com/user/MS4wLjABAAAAqRlq7lDxC7fogqvzN3VqjyWOuiFuZZ69Crq3Bw5txKlOidrswEzIhlAP6hsS9Q50,71979749119,,0,广东
7373979626249667367,杭嘉湖地区一般都是一季小麦或者油菜，一季水稻，还有别问有没有钱赚，浙江农民不指望小麦水稻能赚钱，主打的是自己种自家吃[捂脸],,1,2024-05-28 17:27:10,罗松勇,https://www.douyin.com/user/MS4wLjABAAAAVdtyBj5xD9vndsXzDeAVh50VNqtKJzUdi6qkwTJqqnzu7JWZ7JSsdz8tokECrjp6,luosongyong1,,0,浙江
7373975890797085474,"好魔幻，暑假一定要去看看，也配“希望的田野""[呲牙][呲牙][呲牙]",,1,2024-05-28 17:12:37,海上散人Cliff,https://www.douyin.com/user/MS4wLjABAAAAwXm389SrX8GD-ZWQ-LCp3lBdWNX0g1A7Mld6eM5WYXvh_k73t-9swnNLTfYdGiFK,dyunduiwt4xa,请牢记12月26日，伟大的中华人民共和国的缔造者诞辰。,0,上海
7373975810149663522,在田里干活的农民，永远不知道对面谁的,,1,2024-05-28 17:12:20,一直都是在学习中,https://www.douyin.com/user/MS4wLjABAAAAZItnz5YTaUSMkeQIMp9hVrKxrH5I22vyqZ_3Py4YNepNr9HbfgnaRjdRV-IpKo1_,yizhidoushiz46,,0,浙江
7373974562868658994,杭州的小麦跟河南小麦同步成熟,,1,2024-05-28 17:07:28,ᑋᵉᑊᑊᵒzxsℒᎭℯ⃝喜ঞᩚ欢꧔ꦿ你᭄,https://www.douyin.com/user/MS4wLjABAAAABiN5j4qDpiRXhYHCzBWSXNUS6UtKCFDX2UzLhL8ULxg,,,0,广东
7373974074945766198,@芒芒芒芒了个果 去种地,,1,2024-05-28 17:05:38,佩奇炖蘑菇,https://www.douyin.com/user/MS4wLjABAAAAY1zisBZ3rejRSXNqD6GJaGhRCE4MQ630c2iTwYICm9I,dyr9jti74ooa,,1,上海
7373973608119485211,白天CBD上班，下班田里收小麦，晚上鸡鸣寺吃夜宵休息[灵机一动],,1,2024-05-28 17:03:47,白  也,https://www.douyin.com/user/MS4wLjABAAAAJo6ycH24Aj570tOKsTbsWikdzXp3DJ7tXGgR2zdPPV7CXJYmsy_aNHYcE8FVVb9i,57554824465,,0,浙江
7373971497880699689,这才是人类的终极目标，,,1,2024-05-28 16:55:35,乐意།ǐ李💫,https://www.douyin.com/user/MS4wLjABAAAAzbFIMZM_xt1uMvOq-PsJogWuSCWQOivNuVmhnsBtBRs,yunC99999,"当太阳升起，
灯塔也不过如此
   ❤喜欢和有用的内容都会添加至收藏🌟",0,浙江
7373970073960186660,非常赛博朋克，明日世界的味道[666],,1,2024-05-28 16:50:02,副作用,https://www.douyin.com/user/MS4wLjABAAAAA4hc-brGkyc4GlfRO4p4DeDjyfVx9rFBtSpK8hwv_XU,,,0,浙江
7373969145794609931,人家这才是希望的田野上，浙江应该是经济上横扫欧美的[捂脸][比心],,1,2024-05-28 16:46:28,海外野叟,https://www.douyin.com/user/MS4wLjABAAAAILtT22J0HM8c1hhCAECrGPS7wJEMD7tQcLZj0lH4dHA,,,0,北京
7373965902519911209,问题是你们高速不让人上去啊！,,1,2024-05-28 16:33:53,Eternal  love,https://www.douyin.com/user/MS4wLjABAAAAw8CgZrnys6SqSqcahB14KBo4xFFyb0wzkE7_NzqAOFQ,Eternallove486,,1,福建
7373963518876189476,这才是城市应该有的样子,,1,2024-05-28 16:24:38,用户2863807324390,https://www.douyin.com/user/MS4wLjABAAAAkXdeg1iIaTkj5Rr_WBL_9vhG2MibI8rdWfWA4lpqNnTJ8T9k7JayC-D2tCYkmpvq,35315444400,,0,浙江
7373958060937167668,真心请教，cbd是啥意思！[捂脸],,1,2024-05-28 16:03:28,菱湖渔夫,https://www.douyin.com/user/MS4wLjABAAAAELYcoQeB4wKe03b8zhp26KkTLzRLL-tpAdGNQHtTLkVsZGmo9yvKL5RfG2oucmB8,,渔夫转行的贩夫，专卖鱼虾螺蚌！,2,浙江
7373957911381033739,杭州应该不能算做南方城市吧，居然大面积种小麦[捂脸],,1,2024-05-28 16:02:53,微笑是一种表情,https://www.douyin.com/user/MS4wLjABAAAA9l4Dwf8-zdgc3xkkzLWkmhnJ3Nqu2ShiCPiO5a3uDGI,,,1,陕西
7373956681472312115,还说你不是豫杭[看],,1,2024-05-28 15:58:04,盛夏光年,https://www.douyin.com/user/MS4wLjABAAAAfKTWbh501m2Bn_mt7e4Gdju_7CfOMIpNL5mshucALfMTYzxpWiCfbv2GFzcWgcuc,77452246271,一个废材！,0,广东
7373956393122661172,这个好啊，就应该在最繁华的地方种上粮食，发展不能忘本啊,,1,2024-05-28 15:57:00,绿色枕头,https://www.douyin.com/user/MS4wLjABAAAAxsKk1LtsKcCoWVMiX_GPlzkPJerWHgB9sLStX0gs_HtOrdLp0vgppxV0J3MD4Y2n,dyqzs7x8ovga,,0,江苏
7373953159243186998,农业科技城市现代化[比心][爱心][玫瑰],,1,2024-05-28 15:44:26,嫣然,https://www.douyin.com/user/MS4wLjABAAAAZsvo8V-3ZfuN4fNHCU-YwwbkVDeRN9GFjo4M5bpr9m0,yanran19708,,0,北京
7373952675408986895,"辛辛苦苦大半年，小麦丰收千把斤。
夏收中暑去医院，治疗花了小一万。",,1,2024-05-28 15:42:34,用户7006339669274,https://www.douyin.com/user/MS4wLjABAAAAaOtHa9R82PQsLBneL7_lF4PAFIIrznfC7JUmNJNDQdw,24918972141,,1,山东
7373951388335833910,美城市与农村和谐发展。,,1,2024-05-28 15:37:32,凯凯,https://www.douyin.com/user/MS4wLjABAAAAYd32Q-SHv_kUnQuGo0eSCHRPJqTn64MNtD1hm924YSgAvCpIVNX1m6yDjCw1DMY3,69097746891,,0,陕西
7373951251477054258,走过很多城市，唯独就杭州影响最好，文明，有温度，有素质。,,1,2024-05-28 15:37:04,道友请留步,https://www.douyin.com/user/MS4wLjABAAAAgksOsvwLo1RE1hbyGW9lM3ZgyjBxbpbPTxJ8ppo_4qA,G850233,你我皆是世间的过客,0,浙江
7373948180733657891,南方人种了麦子谁吃？[捂脸],,1,2024-05-28 15:25:06,史建鹏,https://www.douyin.com/user/MS4wLjABAAAA3vRhuR-3sBMu9EFP9QnH4oakXyLBT6VSACS1EQw_0qI,,Record the good Life,6,陕西
7373947896242750258,如果真的能够穿越，我希望把这个场景带回去给父辈们看，让他们知道自己的奋斗所产生的成果。,,1,2024-05-28 15:24:00,聋的传人³¹⁰⁰⁰⁵,https://www.douyin.com/user/MS4wLjABAAAAuS5YNjnwtN2Gw8OAyuP7wIbx6QqqHwQIOtw_llN2EFfBQuO8tmNQj9hfWYLTVzb3,83909923127,喜欢桃花,0,浙江
7373944617387836198,这块田有啥说法吗，,,1,2024-05-28 15:11:18,赎罪,https://www.douyin.com/user/MS4wLjABAAAAe0krIDzahAU3AI7-ioFNJu9-AogN-YfVwEuxb-s6m8c,,真爱之路 从不平坦 爱迎万难 也赢万难,0,黑龙江
7373944496465216267,这是五千年的执念[看],,1,2024-05-28 15:10:47,阝可 月 半,https://www.douyin.com/user/MS4wLjABAAAAE5jlHA_XoQOGkmmJMp3iiCEDJaM1QRhneT8N7PVWQxc,bobosk,,1,浙江
7373944490979459881,,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/42773801ba1e4801b9a178960189e14f~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=XLmghFUGZuUUnWyRU%2FbbFmq1A%2FQ%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175736D6632F61943AE50D22CE', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/42773801ba1e4801b9a178960189e14f~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=%2B9Caho0XmuYTJF3aszqm7oxE9Y4%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175736D6632F61943AE50D22CE', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/42773801ba1e4801b9a178960189e14f~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=aM36MNbPkTdZ5dIbw5feDziwkWw%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175736D6632F61943AE50D22CE', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/42773801ba1e4801b9a178960189e14f~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=YJKN%2FYuDbbTM0rdNjGpYeocdjyw%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218175736D6632F61943AE50D22CE']",1,2024-05-28 15:10:46,小虫子0526,https://www.douyin.com/user/MS4wLjABAAAApfxmtsqMPr7EMSj6cmSIA8FLK8-2HoFGXlJM9tQ-DDFXG5Zm47SkvO7D3-nzuTSm,TANK_300,强者向弱者低头，那便是爱,0,江苏
7373943550113874742,"@晗（孙晨宝宝版） 
好！",,1,2024-05-28 15:07:10,孙晨,https://www.douyin.com/user/MS4wLjABAAAAqzcXisu7mrO1mNEceA3T5cFzaFoecXiXX0776omIOJw,19932056931s,"悟已往之不谏 何来者之可追。
  small：@孫晨
永远的神：@晗（孙晨宝宝版）",1,河北
7373943417816793908,收割机去杭州收过路费吗[看][看][看],,1,2024-05-28 15:06:38,荒野千寻,https://www.douyin.com/user/MS4wLjABAAAAxw0fA8in-yWkTTcEO-ILVPZydyY78ujaX6HKgIGPsvfjaHBlnpBOXkRAfwUZvWvE,30021359526,荒野独居🌳户外露营🌳荒野建造🌳野外生存🌳,0,安徽
7373942721897677583,种麦子比种草皮美化实用[比心],,1,2024-05-28 15:03:56,周🌵悦几悦,https://www.douyin.com/user/MS4wLjABAAAAAQFUcmY8mgrkAJzxLUVNMpuwDFCuuYK5L7isBZ8_WKw,1987520abc,开心每一天,0,湖南
7373942449057645327,这地包给谁了[捂脸],,1,2024-05-28 15:02:51,好运将至！,https://www.douyin.com/user/MS4wLjABAAAA9UJSOIJXUSWbyBMt4fMcOkqTJo8n73XnIBSJuwL06mEuFH7a_TLSVkV2xLVlFCcw,haoyunjiangzhi_.,,0,河北
7373941897096430390,够不够农机线[捂脸][捂脸][捂脸],,1,2024-05-28 15:00:44,风清日月明,https://www.douyin.com/user/MS4wLjABAAAAwsEC251su6pL-rAdCmhpoEZijwkcsbkvdpYAB3d6mR0,,,0,浙江
7373937309648225064,可以，以后小学教材就是这个封面了,,1,2024-05-28 14:42:58,南风%,https://www.douyin.com/user/MS4wLjABAAAAAh2JGc4JidaGZNjxlB6vYN0sQE-tK5UA0MlioyfOUiQ,nanyu528,,0,广东
7373932979330532150,啥时候收的？我刚才看了一眼，全灌水进去了。,,1,2024-05-28 14:26:08,木子瑜、,https://www.douyin.com/user/MS4wLjABAAAArbItJsxUkGG3j__dX2Y9hwm6VTiZZdKGGDnJZ-OAPYg,liyumm8893,,0,浙江
7373932954597180186,挺魔幻的，也是见证了近代中国飞速的发展史。,,1,2024-05-28 14:26:01,小熊维尼啊,https://www.douyin.com/user/MS4wLjABAAAAqtu-avNZQ1zm2Wjle0VK8gmTmIxGrPeM7-rtYUhSqWc,dy0t073i2m3t,,0,浙江
7373932765635658508,喝咖啡不影响吃馒头[赞],,1,2024-05-28 14:25:20,梅菜得思,https://www.douyin.com/user/MS4wLjABAAAAqY0-2aqxO0NCBqa_Xwz9uvMuVobYPwZ56WiVaPtxH4XvahGPtrsjb9P0P73avzl7,dy2563889,一事精致便能动人。,0,上海
7373932647801127718,这才是中国，这才是浙江[赞],,1,2024-05-28 14:24:53,漫游,https://www.douyin.com/user/MS4wLjABAAAAoT_l2wiyx1zLEt5ac_bhv7gGqIE8ZY2FO2Fu7z2S0RA,,,0,浙江
7373932410943324963,好舒适感,,1,2024-05-28 14:23:55,知足鹿,https://www.douyin.com/user/MS4wLjABAAAA8u5a_0UtgSiScHF0UEYhn11j6kjOoocdgTW4ZRwi_F0HcoxXlUpCkrcqcV_LMmgW,yy06082008ds,人生百态，唯德能守。全民任务一起加油,0,广东
7373932318187012904,很有视觉冲击感,,1,2024-05-28 14:23:34,广积粮，深挖洞,https://www.douyin.com/user/MS4wLjABAAAA6LfDpNGylORXpa_WUCoq2eczaqrwcxiL348RZPGCzXEsW-M1ql6JHVSfKOPyqwGI,dyz06n6z0h11,,0,广西
7373927820172821263,真是爱了爱了,,1,2024-05-28 14:06:05,Austin,https://www.douyin.com/user/MS4wLjABAAAAmne6JcBHKVgMkmlygGgzrZXd58bewfqIaCX2OSPmhR7EyCJQCD1WPNspoNlIJU4W,DY_Austin,分享生活的美好瞬间,0,广东
7373925865535046412,我在成都绿道上拍的收割小麦 也是这样的情景。旁边高楼 高铁 高速公路 绕城绿道 旁边双流机场 连收割机都是一样的[呲牙],,1,2024-05-28 13:58:32,我的小爱好,https://www.douyin.com/user/MS4wLjABAAAAlbKpF4l61J2b7K1llJa9RuDlQBUFpnnkn2A_sn5b81vKb2um9tKTYYAJxeGH232K,YYTYYT6666,"热爱生活，兴趣广泛。
近期喜欢摄影，旅游，骑行。
未来喜好待定！",0,四川
7373924151780819762,这地方以前本来就是农田 只不过是后面开发的 旁边就是亚运村,,1,2024-05-28 13:51:51,小麦gg,https://www.douyin.com/user/MS4wLjABAAAAZPA8hJYunG7lZFFCRq8X_pUCWIMusbR1ACCR0zQSbf8,,好好生活,0,安徽
7373924117878096676,这才是江南[比心],,1,2024-05-28 13:51:44,矩圆,https://www.douyin.com/user/MS4wLjABAAAAA-37V0iOojsg-O9LuY6qPmZanZzVUz6LJOe8_mlZKgg,,心中有规矩，行为定方圆；没有规矩，不成方圆,0,云南
7373923896594432768,@大红要早睡 燃起来了！燃起来了！,,1,2024-05-28 13:50:51,周星星的大哥大,https://www.douyin.com/user/MS4wLjABAAAAFN9jpRkv6_ycL5fuiiVzwNjH6AkEfCMKAB34Qe3cF48,,,0,浙江
7373921658983220002,以后绿化带全种粮食[捂脸],,1,2024-05-28 13:42:09,没有南北，不成东西,https://www.douyin.com/user/MS4wLjABAAAAaFkDDcMRdEK8RUL7GWh708XZhDdiZc010L0E2GbsSOM,,Tomorrow is another day,0,甘肃
7373920027270038299,马上变成旅游景点了,,1,2024-05-28 13:35:51,重金属,https://www.douyin.com/user/MS4wLjABAAAA2L-sK_B_yuaF1kPmZArGOqb-C1kjbc5zA6gcB5BIvQU,,哒哒哒哒哒哒,0,福建
7373919358399660841,杭州是能种小麦的，以前两季水稻过后，就抓冬小麦的生产了，只是这里的面粉不好吃，很糟不劲道，很被西北人鄙视,,1,2024-05-28 13:33:15,冷月无霜,https://www.douyin.com/user/MS4wLjABAAAAD2PZd2hAyJiO5uZ6FVs6T8mQhWE-KnylTnIgbLlo28I,,我是人间四月天,1,浙江
7373917702082249481,这小麦是绿化工程[灵机一动],,1,2024-05-28 13:26:50,蝶舞,https://www.douyin.com/user/MS4wLjABAAAAjV__sZTbCyPJhFDChAYXs4oISuMIbivpTHtchoMqX9vqIRLp98z8hI1YujGkWjrU,dyfohonlx591,心是透明的,0,浙江
7373917420434211584,极氪打钱[看],,1,2024-05-28 13:25:45,扯把子,https://www.douyin.com/user/MS4wLjABAAAA3lSKV28sJHuzdolwme1lYhZd59vkdwOwezn1CbkCCNc,,寻,0,四川
7373915400344830746,不是观赏性的吧？[捂脸],,1,2024-05-28 13:17:55,🐰林哇锅锅🐶,https://www.douyin.com/user/MS4wLjABAAAARhe-TKB9KvKpyT2iy2B20qifRs3z-R_GVfNJ9onvEnY,358388005LEE,一生短暂，远方才有净土，那里宁静、纯净、质朴、真实,0,四川
7373915088716088064,收的麦子买的钱都不够大厦里一个人一年的工资,,1,2024-05-28 13:16:42,合肥挖掘机流动焊接（杨）,https://www.douyin.com/user/MS4wLjABAAAA57QpXdplf-0WoBKSaZWKwiZuStg1rGBcflmt5Clw4M8,,,1,安徽
7373914824168866599,这辈子第一次见这场面,,1,2024-05-28 13:15:41,我姓段-得玩段,https://www.douyin.com/user/MS4wLjABAAAAo7EhoBdeBUM6n-D3d3d6Hz9DxtKFWsuCsvkvOuMUV-U,MKE222,,0,云南
7373911725244302115,城市建设都不应该把好的农田给毁了，城中有农，农中有城才是现代化的生活样板[感谢][感谢][感谢],,1,2024-05-28 13:03:38,南康修车老张（宝马专修）,https://www.douyin.com/user/MS4wLjABAAAAAthsMpCALd6pwjbsATm-7wS-uZWUb41jlJ8n0ucyC1Y,,"12年宝马4S店工作经验
在南康开店第10年（泓泰安置点）
保养、维修，疑难杂症专业解决
坚持品质至上，透明维修",0,江西
7373911413922628390,赛博麦田[尬笑],,1,2024-05-28 13:02:25,小李跑不快,https://www.douyin.com/user/MS4wLjABAAAAlhujuqNjAa_yDckUGAIhSz4xdeaU4VzqkCm1vW4MEUo,,吃饱喝好烦恼少,0,江苏
7373910225911776041,现代化这不就实现了吗,,1,2024-05-28 12:57:50,A涅槃,https://www.douyin.com/user/MS4wLjABAAAAUo97gQj6juQoVJ76V75om1MbPHy2uRs5__vAb-rRM6o,,但行好事莫问前程,0,河北
7373909073442751270,对面的住户 可得关好门窗 收麦 灰尘可大了 刺挠又bang人！[捂脸],,1,2024-05-28 12:53:21,四面八方来财,https://www.douyin.com/user/MS4wLjABAAAALT9PV19tkddrIbDpsBDKWH3dlT23vFOu0mTIuie_BjiftfyhLO8hWRlBLtfsu3Xa,Grace235689,,0,广东
7373908366718665487,他们烧秸秆会不会被抓,,1,2024-05-28 12:50:36,不正经的鱼,https://www.douyin.com/user/MS4wLjABAAAA_B4SJiYQWkt1xbhgxE8ekbI3MS6_zTpUFH1LisPNYJo,mz389942039,,0,安徽
7373907239194002230,杭州种地发工资吗？,,1,2024-05-28 12:46:15,Yao垚,https://www.douyin.com/user/MS4wLjABAAAA4kmmLE2cOF8b9tqTG-Gfd0olyuqfOzF4OmKA54DET1U,,前路漫漫亦灿灿,0,河南
7373906134962684722,杭州不种水稻种小麦？五一去老虎岭遗址看到的都是麦田，我当时还奇怪，还以为是用来实验的[泪奔],"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/1b6f778e8cfe4056afe09d186e01ec62~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=wWWMqpsYGS0Qx1FnyvVbiygc5R8%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181757401EC3B44168963C0D8873', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/1b6f778e8cfe4056afe09d186e01ec62~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=B8AYlQT85MRxmnIDT1QHOZ8mDRI%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181757401EC3B44168963C0D8873', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/1b6f778e8cfe4056afe09d186e01ec62~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=nz6IIaj48nsZRTd%2B4LIylKi%2BBpc%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181757401EC3B44168963C0D8873', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/1b6f778e8cfe4056afe09d186e01ec62~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=Y0m6PIJcshs4gN%2Bol4F7vqcDQ0M%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181757401EC3B44168963C0D8873']",1,2024-05-28 12:41:55,卡皮巴拉的巴拉拉,https://www.douyin.com/user/MS4wLjABAAAA3w58qDJgAoHTO5xtfEiP42IsxIMsZ2YOj_qjRkAmGR8,xnshwi,,6,上海
7373905150246077221,所有的园林工程在这片麦田面前都是小卡拉米,,1,2024-05-28 12:38:08,老百姓2,https://www.douyin.com/user/MS4wLjABAAAA7QcerVLm7Qt9530YL2p2xbDj3UEDr1RN0gkkAelI8pL0dOvjsCiFkvrd0a54EuzI,25653498202,,0,浙江
7373904413067199242,为什么不洒水？农田里都得洒水，这个不用洒水吗？,,1,2024-05-28 12:35:15,变脸,https://www.douyin.com/user/MS4wLjABAAAAsmH_US0UzhmQ2M-0nvXz106ubQzCOessjvLIzx0fvuE,,往事清零，爱恨随意！,0,江苏
7373904168077067042,场景是很美，就是城市空气尾气污染果实应该没那么优质,,1,2024-05-28 12:34:16,独木成林,https://www.douyin.com/user/MS4wLjABAAAAnSJRu2whvnm0MKzuojNS6lOJ4sXGTCc0Nx83I3EiVgh4r5SH-Za_kSZOn0Utmq0F,56855220204,山再高没人高,1,浙江
7373903433339896612,沃德等于我的[暗中观察][暗中观察][暗中观察],,1,2024-05-28 12:31:26,马雨包是菠萝油,https://www.douyin.com/user/MS4wLjABAAAAuaQZOPqFULqIR-2e_L8zyIYyqTtdcdEAQXz_Ms3TRBQ,,做个快乐的人。,0,安徽
7373902600477655844,看到了极氪的大楼,,1,2024-05-28 12:28:14,少女许愿树,https://www.douyin.com/user/MS4wLjABAAAADItiVeHgwAMk9AhEkWo2zkwLZfQrBewB1RGfx38QMFFgCHtqtUa8gIhU_mtRmrkj,dyu8drcjz2yv,,0,上海
7373902345551381263,要不是房地产商不景气，大家都盯着那块地[捂脸][捂脸][捂脸],,1,2024-05-28 12:27:13,Walkman,https://www.douyin.com/user/MS4wLjABAAAAsvfORtLYXnK1OYbIwsJCesLLcB1b12mwTdsvmFJyQFg,,某科学的超电磁炮🍻,1,湖北
7373902285149127424,有扬尘，洒水机跟上,,1,2024-05-28 12:26:59,丘比&,https://www.douyin.com/user/MS4wLjABAAAAeWIcw9DN-xrMNEnxZG5LkUNKl9AtTiFyVVExnWPfmdzbH5IoluVHkS1-U0QKPCI5,yss610168382,,0,福建
7373902058145874715,帮帮场子[赞],"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/a284ac5343ad4648931a96ae7a98f0b4~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=tlgnJxeaJZyxdqvGWZa8lPeJDsQ%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181757401EC3B44168963C0D8873', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/a284ac5343ad4648931a96ae7a98f0b4~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=SXzI2gncQ8vQ0x6B%2FTXftIQbo5Y%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181757401EC3B44168963C0D8873', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/a284ac5343ad4648931a96ae7a98f0b4~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739890800&x-signature=bP%2FNZ44%2F6XQqK%2BFbdewIx7CV1uE%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181757401EC3B44168963C0D8873', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/a284ac5343ad4648931a96ae7a98f0b4~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739890800&x-signature=TGRoBqX97m1vGlQcLwHhHsSb%2F2Q%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202502181757401EC3B44168963C0D8873']",1,2024-05-28 12:26:07,既然青春留不住💫,https://www.douyin.com/user/MS4wLjABAAAAuIoFmtidtbPtoD_p5tMkysuK-R-LZsA9kZuMl4wNec-i0UZpBjKdgBAKA8H1lCys,93249258313,风禾尽起,0,山东
7373901704650343206,"纽约中央公园，杭州中央麦田
挺好",,1,2024-05-28 12:24:45,秋枫微微,https://www.douyin.com/user/MS4wLjABAAAAd3Y4SE4rROyrwcRDCubq0bzFgMQQjiFphTuhDtt2TyE,by6662003,,0,河南
7373899401692136243,李白现场看到这个场景作何感想[噢买尬],,1,2024-05-28 12:15:49,Paul,https://www.douyin.com/user/MS4wLjABAAAAX7km8dpY4d4-TyvUh6VzAe9z1bTlDYXv20Lfl7iEZXw,,,1,江苏
7373898531915006731,楼里的和地里的换一辈子位置行吗,,1,2024-05-28 12:12:27,海风,https://www.douyin.com/user/MS4wLjABAAAAuz4uwDJcnSAWd-RvmoQraoRqGDhEAnm1uCSmNEvMsOM,,,1,河北
7373898186240394020,过段时间这里的麦田就要建大楼了[流泪]，感觉多拍点吧,,1,2024-05-28 12:11:04,世界和平,https://www.douyin.com/user/MS4wLjABAAAAASnK2cEF-qT8PZvkNIkwouBPGQgrSrpV1TJYITROBrc,,世界和平,0,福建
7373898070172648201,这样收割扬尘不达标吧[捂脸],,1,2024-05-28 12:10:39,看月亮,https://www.douyin.com/user/MS4wLjABAAAAbTYwIdTVR581WXNUk5Nv3AroMSU6fPZ_eX--JAArtx2UpAxpu-EyD8FKk4jWsacY,dyf5dx3qapi5,,0,江苏
7373898073057313570,有一部分人总希望站在开着空调的高楼大厦里看着在烈日炎炎似火烧的天气下别人挥汗如雨的劳作，他们觉得这个画面很美，觉得很幸福。,,1,2024-05-28 12:10:39,用户8042163786506,https://www.douyin.com/user/MS4wLjABAAAA9uFKFDYmWIApEsjktsp2zmrOj2XbD5gM-CNNBMW-vac,,,0,湖北
7373897742303593226,亚运村那一块儿[捂脸],,1,2024-05-28 12:09:23,行者,https://www.douyin.com/user/MS4wLjABAAAA7no-k2d3RjZ1WTgjVc6AKNxo5jBZNuuwHvqAJF5WAbFsUd8wVEboBnt2MnFBVolO,xingzhe47519,,0,浙江
