评论ID,评论内容,评论图片,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7373148609301365519,以前的违建鱼塘全部推倒种粮食[阴险],,1,2024-05-26 11:42:22,向自己的目标努力，加油吧！！,https://www.douyin.com/user/MS4wLjABAAAAD7xcgwM3W8wp3l9xNnkJLIhKTZVhkqmuQNL5o4kPp3lvgUT7FMQdsrcaGXrRr5WR,suiyueran52118,心若不欺，必然扬眉吐气，吾辈当自强。,0,浙江
7373146549859926847,这个视频的艺术成分很高,,1,2024-05-26 11:34:22,沉默是金,https://www.douyin.com/user/MS4wLjABAAAAPTMKlxBIjwQiCC0vUKSb4r6MFa9TsjjTybyRhTUqQ5g,,人生如逆旅，我亦是行人。,0,湖北
7373145063193543474,这些麦子比较贵[泣不成声],,1,2024-05-26 11:28:36,北部湾,https://www.douyin.com/user/MS4wLjABAAAAq1TuAoE7tTdjVEY4js_zK03gZoEQ6As17B_zbQQhDMNv2XfMN996qnwm2e_MVUd0,jiang050,,2,江苏
7373144462962623266,@沃得农机 打款吧,,1,2024-05-26 11:26:15,头低低先森,https://www.douyin.com/user/MS4wLjABAAAAP68daRV7-c3Ja4FIbtF42jLGEgyAgBimDXJEg59TwYo,Xiaolan0028,,0,江苏
7373143729512989492,每次路过九堡大桥，都会看见这极具“碰撞感”的景象。,,1,2024-05-26 11:23:25,林羽,https://www.douyin.com/user/MS4wLjABAAAAmtSgco7CAedW7SCeKBF2b7TfkH7Xhqnikzxlb3Oy8-Q,ShengLinYu,心在山水间，人在市场中。,0,上海
7373143083318149903,麦田围城，杭州浪漫[捂脸],,1,2024-05-26 11:20:55,取名太困难,https://www.douyin.com/user/MS4wLjABAAAA2-rtf_7NysTLv6-uWyKhiTI_0mT7SYSQk6Clma4ll_2k6camdBMVbBmPu9ZYl-4q,dy3yrxhyfud8,尽最大的努力提升自己，最后告诉自己不后悔就行,0,韩国
7373142589900243775,@,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/e03aab57023046c8a66ea905d84b7fde~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=HKfNyRw7HyrP2pN5sDt19LLs6J0%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190507226960B3E88916188043', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/e03aab57023046c8a66ea905d84b7fde~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=0nUDuj8mNCpZZnMJoQtqbUUdxso%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190507226960B3E88916188043', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/e03aab57023046c8a66ea905d84b7fde~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=pQw4ygJsk4c90DE0t4J4ps9rrlk%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190507226960B3E88916188043', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/e03aab57023046c8a66ea905d84b7fde~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739898000&x-signature=y%2F1n2v0TUxa1drh8GcZ6w7RJW7Y%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190507226960B3E88916188043']",1,2024-05-26 11:19:01,热爱生活的胡先生,https://www.douyin.com/user/MS4wLjABAAAAbV_gSjbV3hag-PinBMDEjx-2d3UKLlXZ2D63ktLBHlo,HU18988,"喜欢喝酒碰杯，
疼孩子爱老婆，
没有多大理想，家人平安健康就好…",0,山东
7373141513205564223,这就不得不提咱们中国人有多么能吃了[看],,1,2024-05-26 11:14:49,丁青,https://www.douyin.com/user/MS4wLjABAAAAVLs83kKUR6bP47XlBrOhI2S2S2SBFwirdKUjP6abSpU,James.23021112,👑 and 贺6,0,辽宁
7373138006553166626,麦田中间弄个小屋，卖咖啡[赞][赞][赞][赞][赞],,1,2024-05-26 11:01:13,危废资源回收,https://www.douyin.com/user/MS4wLjABAAAA6-cj2-XBiigTCv_RYzEI_HBVQsYDv033hVh0eIwxeYI,,危险废弃物处理，各种废油，生活垃圾焚烧炉渣回收，资源对等互补。,3,上海
7373135957434696500,萧山也被河南收掉了[捂脸],,1,2024-05-26 10:53:17,Sam陈,https://www.douyin.com/user/MS4wLjABAAAAdcQ5j0wrqvw5BNFyYuD8rdkzf1EEkTPRyqvbAVug9vg,,交个朋友,0,浙江
7373133678136312613,@Chill_7 是这个嘛？[看],"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/aaae36f74814497e97b87380a4d55f58~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=WTNMUzf%2BFfLVtXQ75ANcTBN8BsI%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190511A26A876B4923AF17B553', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/aaae36f74814497e97b87380a4d55f58~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=FzzZIP7EiG6B9LcDerhVx4TNRrc%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190511A26A876B4923AF17B553', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/aaae36f74814497e97b87380a4d55f58~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=2UB21JmOU6Tl4Izo1kL%2B%2BwK3o6E%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190511A26A876B4923AF17B553', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/aaae36f74814497e97b87380a4d55f58~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739898000&x-signature=1rWhZEPLNOoscqqkZelBQl4273o%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190511A26A876B4923AF17B553']",1,2024-05-26 10:44:25,自律小小匪,https://www.douyin.com/user/MS4wLjABAAAAUdv7v3R81XpHGjCh1iM1jYWmhOgzcC8d0oxHEcJqMms,zlxxf0915,"清则静，静则好，好则康。
心中有党，成绩理想。",0,湖北
7373133244302803753,手中有粮，心中不慌,,1,2024-05-26 10:42:44,一曲肝肠断！天涯何处觅知音,https://www.douyin.com/user/MS4wLjABAAAAMziPwd0Iy6XUjKgHGBidx3JrLo80vsWFtbLyd6M3xY8,dyx2jfqurzsf,摆白呢,0,四川
7373132130963882763,杭州种小麦？[发呆][发呆]不种水稻吗？,,1,2024-05-26 10:38:24,王刀宏,https://www.douyin.com/user/MS4wLjABAAAAFqAL3y1RwGsLHk1ArWY4YuJuIFf75z__LdC5W7B1ckk,,,1,山东
7373131435802329896,麦子一块钱一斤，不知道成本合计到多少,,1,2024-05-26 10:35:42,沧海一粟,https://www.douyin.com/user/MS4wLjABAAAA0mBUVTTu15MSr2M1okbftyo7ttZ24G34v43fSp0vqHI,,无欲无求,1,安徽
7373129182253744931,不是水稻？,,1,2024-05-26 10:26:59,万里,https://www.douyin.com/user/MS4wLjABAAAAnODhZMAQgPVOEpItRrT2Xf4vfQmUSNyLNgFNfaefaKQEnXxluoe-tuNMnjpyi7XP,guangbudu927,,4,陕西
7373129158791349011,这画面真漂亮啊,,1,2024-05-26 10:26:55,Cc-陈,https://www.douyin.com/user/MS4wLjABAAAArdBtqUO9wL6EQD4TzfVOASzyCagZX1bdHKWLX6S7HL6AHwdWY1_CXLRoanz7bf7o,71229210510,,0,河南
7373128678710477580,这个地段的地皮种麦子，这麦子出身就跟其他地方不一样,,1,2024-05-26 10:25:01,用户5491404320670,https://www.douyin.com/user/MS4wLjABAAAAA-9d4V_Th4O5OX3jy3_XAUbK-TdVIqrZfBmli_NT_NwNAUPoZdyf379r7VXohmss,97975559060,,0,广东
7373127654586876709,刚来半个月，这边麦挺多的。,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/41b33010ba9c4c11a345116d21e71392~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=IP8WcTHOY3DmACI3Oheq41ev7%2Bw%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190511A26A876B4923AF17B553', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/41b33010ba9c4c11a345116d21e71392~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=OI3%2FWNk9H4x8VkEYK7L4L4ewMOQ%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190511A26A876B4923AF17B553', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/41b33010ba9c4c11a345116d21e71392~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739898000&x-signature=KeypC6Ud62oS9bpaJOnMrwLAAOY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190511A26A876B4923AF17B553', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/41b33010ba9c4c11a345116d21e71392~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739898000&x-signature=%2FqZWMFdDhJjmDZvPDsik%2Fxl90NE%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190511A26A876B4923AF17B553']",1,2024-05-26 10:21:01,远方D,https://www.douyin.com/user/MS4wLjABAAAAwjzK4OQjCGC9d6o1GwOjOovlpq5e3Trj5ffacUPJn_U,,,0,浙江
7373127624769569545,听到这音乐和场景我一名老百姓想表达的是，在盛世繁华的都市与高楼大厦，还是离不开农耕的丰收，衣食住行一样不能缺。,,1,2024-05-26 10:20:54,龙游洪平发糕,https://www.douyin.com/user/MS4wLjABAAAAdt--xHvnof0H0XCO1nTRFebdwh1BBu4Aj0GtCrbVTEk,,"龙游洪平发糕质量求生存（证件齐全）
正宗传统水磨发糕
本品按照传统的制作方式和原料，纯米、纯白糖酒酿发酵，不添加防腐剂、糖精、甜蜜素。",0,浙江
7373127402120315689,钢筋混凝土再多…也不能忘记自己的根本…,,1,2024-05-26 10:20:05,旭铭小同学,https://www.douyin.com/user/MS4wLjABAAAASq0RzBN8tE17qEaEyM4Lrf4YP42CfIrT9AtIVs2Z8IQhAxBR6MiP3ORIAe-f1U0M,91738942141,,0,上海
7373127175980106546,收完高速不让上的那种嘛[灵机一动],,1,2024-05-26 10:19:11,🌈次货,https://www.douyin.com/user/MS4wLjABAAAAc5gEqCb5ecWClTFS2CrsgWcOZ9qVbT5XZxzNBSXCPzY,,,0,上海
7373126041760613170,怎么拍的？跟高铁一起[泣不成声],,1,2024-05-26 10:14:47,屏儿🍭🍭,https://www.douyin.com/user/MS4wLjABAAAAvw5UbUDAk89cgMpJssvxUmbf0RfuMwBvai_lC9uNsFQ,,后悔是什么滋味……?,0,浙江
7373124715478680370,萧山仅有的一小块地了吧，周围建筑全部占用优等农田，全部违建[捂脸],,1,2024-05-26 10:09:37,一匹流浪天涯的马,https://www.douyin.com/user/MS4wLjABAAAADbI85i_Xg7GYJHQI7deyP_XDYBnPdrcfKM24cBH5k7U,y18639377735,,0,浙江
7373124607756223283,希望回来可以上高速[看][看][看],,1,2024-05-26 10:09:11,迷失在黑夜,https://www.douyin.com/user/MS4wLjABAAAALstt2qosIg43SpduPx5HGlBSo778gFloDbwFo6u0kxA,,知青子女，漂泊一生，6岁之前在蚌埠，6到16岁在砀山，16到18岁在淮北，19到23岁在蚌埠，23至今在上海，预计今年以后会在芜湖定居，一生飘来飘去,0,安徽
7373124234065052467,但是收割机不让走啊，收割机不能上浙江高速,,1,2024-05-26 10:07:45,玄雾之境,https://www.douyin.com/user/MS4wLjABAAAAxi1lruYuZSr9HYd6p3IqT2nfMmGaq3Q08OHfciyC_f0,87950862587,喜好,0,贵州
7373123368919548713,这块地是谁的,,1,2024-05-26 10:04:27,strong,https://www.douyin.com/user/MS4wLjABAAAAg-yEkVac6bPHwlfhu45P69y0Zf-t5vo3BIoUvKHGTQk,sheng2019.5.10,"当你拥有它的时候，你没读懂它！       
而你读懂它时，已经远去！",0,河北
7373122500387685172,上小学的时候很多书的插画就是这个，高楼大厦，高速列车，机械化农业，代表着前辈对四个现代化的向往，这不就实现了[流泪],,1,2024-05-26 10:01:03,82060,https://www.douyin.com/user/MS4wLjABAAAAOscV-B4Rtq5kd3olqU9cOpabac2zIdDAHqOlb_YF0RM,,“不必时时怀念我，也不要指望我回来，我离开以后，你们就是我，人民万岁！”,0,陕西
7373122210079654682,一季麦子，一季水稻。,,1,2024-05-26 09:59:56,往事如烟,https://www.douyin.com/user/MS4wLjABAAAAfZ4Zv1wMYeypXyDl4Urjrj1E2tbtlH57m9NcOJcs8PQ,,,0,江苏
7373122048531448628,没有粮食就没有高楼大厦。,,1,2024-05-26 09:59:18,冀义人,https://www.douyin.com/user/MS4wLjABAAAA7q2-s--Hv1-JPKwtZ8s30-WFH4klZWkHQO_xYwf9dlo,,,0,新疆
7373121999025046312,去了不让上高速，耽误下一站[尬笑],,1,2024-05-26 09:59:04,Dream  Cars,https://www.douyin.com/user/MS4wLjABAAAAOK4fViDkSe1Nxi0ZHQqz3nRYFOsSd6i048FOjrPFRLA,,,0,安徽
7373121221389370163,一座有人间烟火的现代化城市[赞],,1,2024-05-26 09:56:05,了空,https://www.douyin.com/user/MS4wLjABAAAA_aJSphak98Y6TnP0HIRaWSku9kmedDHKMDU0--6YOa49pYU2DtX0vjw9_l0D_Unm,675695650xll,,0,江苏
7373121125838930722,昨天带宝宝路过，停下来看一一会儿，宝宝喜欢收割机,,1,2024-05-26 09:55:43,misha,https://www.douyin.com/user/MS4wLjABAAAA-Mpk209cph5-zW8WayKVR80QTA9uQjZ4dIBLtdg5eX0,,,0,浙江
7373120957827678976,这些麦子都收完能在这楼里买一个厕所[捂脸][捂脸][捂脸][捂脸][捂脸],,1,2024-05-26 09:55:05,善待自己🇨🇳,https://www.douyin.com/user/MS4wLjABAAAAESpVVDPJzLl6HixMrnUC1Tld-L21L5kv5G8_Vs88WKA,42462104835,,0,安徽
7373120654759461647,看着优质的良田，盖成房子，确实有点扎心,,1,2024-05-26 09:53:53,一城山水半城湖,https://www.douyin.com/user/MS4wLjABAAAAWexgSjKog7YEojxaUKusnSULPoTcIDgCmWZue725-cE,,知我者，谓我心忧。,1,湖北
7373120218544522035,真觉得城市规划如果这样也不错，也能给城里人乡村体验创造机会,,1,2024-05-26 09:52:13,牧驰,https://www.douyin.com/user/MS4wLjABAAAARtvXSHFcxF3_8TdgCRo4Rh9FmhwYS76BzR3Brrdhe_0,,,0,浙江
7373120066873770767,杭州种麦子？[发呆],,1,2024-05-26 09:51:38,ʕ•̫͡•ᰔᩚ 睡鼠袋袋,https://www.douyin.com/user/MS4wLjABAAAAzZ8Oltb2ZcYwpVOoR9_ImBNattrnhb89zdgKVXhUoU3REcfhX2QE6_8wDiFWFVEl,yzy914,精神寄托可以是任何东西，唯独不能是人。,5,河南
7373119403808850727,果然是豫杭呀[捂脸]会种麦[捂脸],,1,2024-05-26 09:49:04,起个名真难，,https://www.douyin.com/user/MS4wLjABAAAAnL_BWGYVCj-CzZZ7lfT1lKyWEiKqXKz0b5fZB7bBqr4,,抖音记录生活,0,四川
7373119169044251432,我住的窗外也是麦田，麦田边上是机场高架[呲牙],,1,2024-05-26 09:48:06,ฅ欢颜,https://www.douyin.com/user/MS4wLjABAAAAeQyUqkE2r61yoMeD3LgQ8N46kiIQmP8UTU8hcY2iW5k,yuxiaoyu5246,心上有个人，才能活下去,0,浙江
7373119069417243419,为什么不小麦上山，是因为农民不喜欢吗？[捂脸][捂脸][捂脸],,1,2024-05-26 09:47:42,海港,https://www.douyin.com/user/MS4wLjABAAAASIsIhkwvhTT3CRZoO_HkjlQy-40FMzuqAlht6L1G6No,,天行健，君子以自强不息。,0,山东
7373116951965582117,杭州的浪漫，割麦子可以，割完麦子想走没门！,,1,2024-05-26 09:39:31,我是王小坤,https://www.douyin.com/user/MS4wLjABAAAAR9nGaF0avSCRdJ7Zz4_hhJTbSpBBAQpx2QzcsP-rt_c,,"🥇2006美国周刊年度风云人物
🥇2008感动中国组委会特别大奖
🥇2019年度地球卫士奖
🥇2022年奥林匹克杯获得者",0,安徽
7373115405994492709,高楼上的一个广告字可以买下这一大片麦子,,1,2024-05-26 09:33:30,好运快到我这里来,https://www.douyin.com/user/MS4wLjABAAAAGsDvqY2NlbzIsi0KwVitKMukDuf7fd4UuAnJlQspwvs,haoyunkuaiguolai,,0,山东
7373114703336342287,收完种稻子？[看],,1,2024-05-26 09:30:49,🌊阿飞,https://www.douyin.com/user/MS4wLjABAAAAmLlkqWAIBtMMA7JMpzCjy_4VLUhxIIQuqpTtPLL9ebA,,俺要回关,0,广东
7373114050735833868,粮食才是国之根本,,1,2024-05-26 09:28:15,@伟,https://www.douyin.com/user/MS4wLjABAAAAgfUsxbRnQOtAzkybB-nvd2UW-oozeE3OTLW4514600o,,何须浅碧深红色，自是花中第一流,0,上海
7373111880808858394,河南可以啊,,1,2024-05-26 09:19:52,正义必胜,https://www.douyin.com/user/MS4wLjABAAAAeoLiMbHMLetu-Y98J-Dz-mERahl7KpJ-S0vpLm0K2bEEDn_xoRnH2s7ou_cKnsf1,95220102393,,0,江苏
7373110655304811299,应该让他们自己人工收割,,1,2024-05-26 09:15:07,@9526,https://www.douyin.com/user/MS4wLjABAAAAS-xyTCiXO8BuxKSi6BHZU2Q_6NjQ4nutdJvZqNGF8a0,,,1,浙江
7373110630596264741,这真的假的，图是p的吧，信你个大头鬼,,1,2024-05-26 09:15:01,玫瑰少年🦊,https://www.douyin.com/user/MS4wLjABAAAAzPSZlkfVVdFrU3UjWcg9y43ifqC0iqxqvt29K9ioHKk,2024QL.Urus,,0,河南
7373109092385424182,麦子熟咧！麦子熟咧！麦子熟咧！,,1,2024-05-26 09:09:04,不会飞的候鸟,https://www.douyin.com/user/MS4wLjABAAAATe60UkxDhvlWv60jWBPJEuJlXBMIFdL5cY36hf4XW4I,sh7401547,,1,四川
7373106846158947087,杭州真好收了麦子种稻子，一年两季。米面通吃，[呲牙]：[呲牙],,1,2024-05-26 09:00:19,专业大件运输。风电,https://www.douyin.com/user/MS4wLjABAAAAINLbIflXJ8WtSQSCJkb6t2cF3XofEV2Hjn4jtk7sjuE,,,0,安徽
7373106834628559650,郑州好像也有一块试验田吧，在蓝堡湾附近吧！,,1,2024-05-26 09:00:16,汤里的螺丝,https://www.douyin.com/user/MS4wLjABAAAAp7V0-gtHpmmO8SvipalzQJAMDt0xm7zKenodcMEutMg,,,0,河南
7373103832295047973,让苏南也种地，把工业用地还给苏北。,,1,2024-05-26 08:48:35,孤独的勇者,https://www.douyin.com/user/MS4wLjABAAAAs3etkG5kmxmYIGu9YRHKRZ-d7RUHq9BTMr3As45s4yo,,,1,江苏
7373103783789151002,我猜这里肯定不准焚烧秸秆,,1,2024-05-26 08:48:27,佛山市柯浦贸易有限公司,https://www.douyin.com/user/MS4wLjABAAAAtkdgOlqr6cbrhewuEBztwFeDU0SKtcNMITDphYnzhhE,,分享生活美好瞬间。高档镀锌钢板 锌铝镁钢板， 冷轧卷板，主营:鞍钢 本浦 宝钢镀锌 冷轧，代剪切配送。佛山柯浦 KEPU,1,广东
7373102976418415395,在牛逼的城市，在牛逼的CBD也阻挡不了农民收麦,,1,2024-05-26 08:45:18,刘启强,https://www.douyin.com/user/MS4wLjABAAAAaFSArWXm0GCFIlWO2TIsk4zU_-BD2RAyZ-IgFTC0GII,A88996687,两情若是长久时，又岂在朝朝暮暮,0,福建
7373099427060663075,老杭州比河南还爱吃面，早餐必须面条包子[做鬼脸],,1,2024-05-26 08:31:36,宋超,https://www.douyin.com/user/MS4wLjABAAAAKf3XHqb9jUSls3PVmHcxz6_UFjfC891sUGIAt4l8Q8M,,拼搏、进取，我们还年轻！,0,广东
7373099392343573283,豫杭种有麦子，而郑州也种有水稻,,1,2024-05-26 08:31:23,淄翔樾,https://www.douyin.com/user/MS4wLjABAAAAUdRznKhcEnz4qN08VvYQQfXkbNu8ljxX9QpdI-8Kazc,acca8cappa,,0,河南
7373097751246291750,江苏沃得[九转大肠],,1,2024-05-26 08:24:59,虾兵😉蟹将[維奥],https://www.douyin.com/user/MS4wLjABAAAAPtF76O9fwUhSSqEC5TgAWvoe-jqwWHziYt50ImwqgljQJ0VZK55vOJbESfPzOHb_,Audi_weiao,"興化維奥汽車維修部
从事車辆維修行业18年
主营：
洗车及洗美业务全年营业
提前预约业务：
保养.維修.原厂升级.改装.免拆治理烧机油
奥迪大众原厂/进口备件钥匙订购疑难杂症
在线服务编程.编码.解保护
汽车养护用品批发零售
🏎🚕🚗🚙🚚🚛🚜🏍🛵",0,江苏
7373097691088094003,一句请你们来了吗？伤害性极大,,1,2024-05-26 08:24:47,@MJW,https://www.douyin.com/user/MS4wLjABAAAAi2j3B61UQ7waoLg7UXADaju3Cv9nFVvskYhoBAr6R0U,XiaoLeng5200,@sina.com,0,河南
7373094625114391334,看似很壮观，其实高楼以前都是良田,,1,2024-05-26 08:12:52,心态,https://www.douyin.com/user/MS4wLjABAAAAaQnmVBgNo8n59bAdxETxQ0FalyvvBS4y6pmNPaDCtlc,dy2020yqcl,,0,河南
7373087922541970210,喂喂喂，你俩机器后面扬尘这么大看不见吗赶紧的都停喽，后面必须要跟个洒水车控制扬尘,,1,2024-05-26 07:46:56,一路向北,https://www.douyin.com/user/MS4wLjABAAAADkXGGOgjCGMqa6FIcmP-5WlO2UY5PTFo0UxxZ1bATqw,,一杯清茶品日月，一杯牛二醉人生。,0,安徽
7373086212670079754,田园都市,,1,2024-05-26 07:40:14,永丘丘,https://www.douyin.com/user/MS4wLjABAAAA-P51K_4x_8rVi3TWTHkLPuRRiKgEh95hUUMvtSJhfR_IOKHgkaRBM9J7rvJk-vU_,74691369572,大家好👌🏻,0,河南
7373072595648430860,看起来有点不别扭,,1,2024-05-26 06:47:26,大鱼🐟,https://www.douyin.com/user/MS4wLjABAAAAKivq5pjZMS6jMW6IIdncs7VKVos41HHqpXQlYYivbLQ,,大哥当初太年轻，总是走错路，看错人,0,河南
7373070701965607695,不知不觉间，小学课本上的插图终于实现了[玫瑰],,1,2024-05-26 06:40:03,秋风哥186,https://www.douyin.com/user/MS4wLjABAAAAEGKqDQDqK8V4NCV_qootsZQSbz1637XVRVHSdem1D5yEasc4hfvOtOtTkZi8ylxY,qiufengge18633,,1,浙江
7373029164754338600,城市里的最后一片净土,,1,2024-05-26 03:59:21,满天繁星✨,https://www.douyin.com/user/MS4wLjABAAAAkVDor2EGvR_QfiSJcSPOIcYKM7mkLDZbArYMw_zsaXU,9991118.,一眼之念，一念执着,0,湖北
7372987252735836939,国家不让开发麦田用地了,,1,2024-05-26 01:16:24,交税大户,https://www.douyin.com/user/MS4wLjABAAAAJ30kfJDwaCGTA34ca7ukC0B-woD_m4vjl4k_FHRG9qg,,善良比聪明更难，聪明是一种天赋，而善良是一种选择。,0,浙江
7372985997603308303,收割完，收割机可以上高速吗[看],,1,2024-05-26 01:11:34,孤鹜,https://www.douyin.com/user/MS4wLjABAAAAk9CtKwujMw5eaAYUVuMYW_2ShVlIPERoKiQqJ2mMrVU,huang825666,,1,江苏
7372982972095873828,大美中国[舔屏][舔屏][舔屏],,1,2024-05-26 00:59:41,沈梦溪,https://www.douyin.com/user/MS4wLjABAAAA1MNOz43djNZIzhqfxMwPqCs5ghFzNXbasLxdrX6hm4o,,🙃吃吃吃🙃,0,河南
7372975696111862539,这不是阜阳临泉吗[捂脸],,1,2024-05-26 00:31:28,@临泉光辉,https://www.douyin.com/user/MS4wLjABAAAAU8bLerWqhlq7iKn2sZjmvIvIjIPiPbXOccy8W0b7uPY,,骏马面前无沟壑，怂人面前都是坎。,0,浙江
7372964663166157595,好美的景观,,1,2024-05-25 23:48:33,拿来,https://www.douyin.com/user/MS4wLjABAAAAzbINzFoiEzVaCzL83QaK_B74vbb7PYIqRvD7Wi_oxyw,yjjf6666000,你是一朵独一无二的花，想怎么生长就怎么生长。,0,河南
7372963552774308617,年纪越大越喜欢看收割机收割小麦水稻等农作物 感觉踏实,,1,2024-05-25 23:44:14,最后的三,https://www.douyin.com/user/MS4wLjABAAAApAm7W5dwWv94gKlIuwOuagfms6PQW2j8s_K5zgGC0pc,,,0,江苏
7372951546021413667,吃饱了才有力气建设。[鼓掌][鼓掌],,1,2024-05-25 22:57:37,树上骑七个猴🐒,https://www.douyin.com/user/MS4wLjABAAAAPUgOR4U4PV3E2Axxraj3ZeB9YRWfTZXMIo6yFNiYrbU,,追风赶月莫停留，平芜尽处是春山,0,安徽
7372947912467120947,就算整块地的麦子也换不来对面的一套房。,,1,2024-05-25 22:43:32,橙乡朱哥,https://www.douyin.com/user/MS4wLjABAAAAUic1RCLeD7LK8F1ILXpxh8pu8aDypE3l3SS8UK3_ORchy3NqdWpPN2zl8y_xSPq5,dy4a3c5c9spm,,0,江西
7372947541888320282,@杭州文旅 留着麦田给南方人打卡。,,1,2024-05-25 22:42:07,诱饵园的孩子,https://www.douyin.com/user/MS4wLjABAAAAwi4CSO7y31Abya655UzyFUc68nXWlK6tZg1jAUHBJOY,,啥也不会,0,河南
7372946447799157538,沃得 收割机里的战斗机,,1,2024-05-25 22:37:51,乔戈里峰,https://www.douyin.com/user/MS4wLjABAAAAe9JYyUuv0PeDYJOn1q7kKzmyVDxdUmh224xPKYvisDo,spake_18,将军 抽車,0,湖北
7372934521967149859,不是收割机不让上吗,,1,2024-05-25 21:51:35,000001,https://www.douyin.com/user/MS4wLjABAAAA8sxhGspYY-5U-t5j9K-iYgjPZH655uCcWtF6LSVUQA0,N33S60,心不死道不生,1,江苏
7372934457517605667,麦田？？？杭州种也是水稻吧,,1,2024-05-25 21:51:20,弓,https://www.douyin.com/user/MS4wLjABAAAAk8dkhpgo9IPQeyb1Vbt9oBzbUt8KsL8ALnwwe2WcVL4,98636191k,,6,河南
7372929911419536167,我也要回家做沃切了,,1,2024-05-25 21:33:40,小汐云,https://www.douyin.com/user/MS4wLjABAAAAkYgUc4NvwDi5v8Tt2lvxaRkUAH_OmzEzFMSUhlqatBGnGqLJb52ahhYYH4m8ITBk,84698749371,"✨一点点想你
✨一点点喜欢你",0,江苏
7372927039432885028,@𝒟𝑜𝓃𝑔. @初逢. @湉 @乔茜 @滚滚^,,1,2024-05-25 21:22:31,李师师,https://www.douyin.com/user/MS4wLjABAAAAG7xiHm4xAXsyo55teziy3c_kI7_muvXMGHfh_LRmPq6SEL28LufcD2KXi5JrqmM8,L20240202c,提升自己，让他们刮目相看。,2,河南
7372909220335878938,比公园漂亮多了,,1,2024-05-25 20:13:23,磊,https://www.douyin.com/user/MS4wLjABAAAAd2rNyQUtQFqk0ifl9cretMYSy1YHvnMMqid3DuN-RJ0,,,0,安徽
7372892194598454066,张力视觉NB[赞],,1,2024-05-25 19:07:19,扶朕起来,https://www.douyin.com/user/MS4wLjABAAAAEIockj_FZU_rqg2HAINUOXxRV-6XyxJBsTsPflWyb_I,,,0,浙江
7372886907481211659,我们的家乡，在希望的田野上。现在回忆这首歌，觉得好幸福。,,1,2024-05-25 18:46:49,元宝哥和小花妹,https://www.douyin.com/user/MS4wLjABAAAAjWOJcPa6zPh5JQswmoECP4DegpowGF0jiS9I1lSC0YLgAduuhBzHQnLECGojNMbd,qilerongrong_hz,爱乐高，爱玩耍，爱探索。,0,浙江
7372882573050495781,@Aurora-h @星辰IlIlIl @糖果罐,,1,2024-05-25 18:30:01,七月初1456,https://www.douyin.com/user/MS4wLjABAAAAdub-_rcngBoMJsSVkgvpp04jVfZDJQuB1_Sm1xGq-Gs,,,0,江苏
